vehicle_id,vehicle_brand,vehicle_model,vehicle_type,manufacturing_year,battery_manufacturer,battery_chemistry,battery_capacity_kwh,drive_type,odometer_km,vehicle_age_years,fleet_or_private,battery_serial,cycle_count,battery_health_percent,state_of_charge,depth_of_discharge,state_of_health,cell_voltage_avg,cell_voltage_std,pack_voltage,cell_temperature_avg,cell_temperature_max,internal_resistance,charge_efficiency,discharge_efficiency,remaining_capacity,capacity_loss_percent,charging_cycles_last_month,fast_charge_ratio,slow_charge_ratio,average_charge_power_kw,average_charging_time,overnight_charging_ratio,home_charging_ratio,charging_interruptions,overcharge_events,average_speed,average_trip_distance,aggressive_acceleration_score,hard_braking_score,regenerative_braking_usage,highway_driving_ratio,city_driving_ratio,daily_distance,average_ambient_temperature,maximum_temperature,minimum_temperature,humidity,altitude,terrain_type,dust_exposure,last_service_days,cooling_system_health,firmware_updates,previous_faults,maintenance_score,thermal_runaway_risk,voltage_imbalance,temperature_variance,sensor_fault_count,BMS_warning_count,abnormal_voltage_events,battery_stress_index,aging_score,thermal_health_score,charging_quality_score,driving_stress_score,predicted_remaining_life_cycles,battery_failure
EV102105,Mahindra,BE 6,Van,2021,Panasonic,LFP,140.05,RWD,156166.4,5.02,Private,BAT-10002105,1137,87.87,7.05,30.34,,3.78,0.0006,374.22,21.65,30.96,0.407,96.4,95.88,123.06,12.13,26,0.21,0.74,10.09,600.0,0.83,0.29,1,1,,116.3,59.15,39.83,67.48,0.63,0.75,170.2,,48.76,23.15,,1897.1,Coastal,14.85,,82.23,29,0,54.1,12.0,4.63,0.0,0,2,,23.35,49.31,89.79,80.87,54.02,9568,0
EV102106,Ford,Mustang Mach-E,Hatchback,2024,BYD Battery,LFP,106.22,AWD,146147.0,2.46,Private,BAT-10002106,1502,,32.84,40.69,99.24,3.607,0.0004,310.2,30.08,48.95,0.146,97.23,97.56,103.25,2.8,37,0.19,0.59,44.56,167.5,0.21,0.89,2,0,81.79,88.93,66.78,73.89,20.86,0.95,0.35,45.98,-16.03,-9.57,-28.42,,143.39,Coastal,76.45,73.8,98.0,1,,95.58,25.49,5.63,32.94,1,0,2,42.05,39.66,73.28,90.43,50.1,9914,0
EV102107,Tesla,Model S,Hatchback,2022,CATL,LFP,64.72,RWD,112347.6,,Private,BAT-10002107,834,77.64,46.76,45.62,77.27,3.541,0.0066,247.87,14.72,33.47,0.468,96.41,93.41,50.25,22.36,29,0.32,0.46,35.62,93.86,0.67,0.25,,0,48.71,50.02,87.86,68.55,3.39,0.66,0.74,31.74,37.77,57.02,32.58,,,Hilly,65.8,1495.6,70.62,,2,35.4,19.33,13.04,0.0,2,3,0,24.65,49.09,83.57,86.25,51.46,9682,0
EV102108,Mahindra,BE 6,Sedan,2016,SK On,LFP,89.94,RWD,307013.1,10.12,Fleet,BAT-10002108,2026,58.94,91.18,63.14,57.61,3.85,0.0242,288.75,22.78,29.61,0.761,94.82,92.58,53.01,41.06,40,0.22,0.69,58.09,93.39,0.54,,2,0,21.59,133.71,24.06,80.74,83.51,0.05,0.36,108.72,34.69,,27.6,35.83,546.25,Mountainous,44.09,198.8,71.79,16,1,93.23,13.85,33.52,0.0,0,1,0,34.35,100.0,83.07,87.41,44.33,6115,0
EV102109,GM,Chevrolet Bolt,SUV,,LG Energy Solution,NMC,57.29,FWD,106170.7,5.19,Private,BAT-10002109,817,78.86,52.37,60.5,77.8,3.691,0.0015,317.43,40.75,60.75,0.456,95.31,93.82,45.18,21.14,34,0.67,0.26,66.46,64.81,0.29,0.26,1,0,65.66,22.76,25.18,6.01,44.78,0.62,,13.57,2.66,15.96,-16.03,96.18,370.94,Flat,44.38,535.5,89.72,4,2,,46.59,6.72,32.94,0,1,0,51.06,47.66,52.84,72.25,17.95,8651,0
EV102110,Honda,Prologue,Sedan,2019,Envision AESC,NMC,109.18,,312210.2,7.2,Private,BAT-10002110,2143,78.28,24.83,60.55,78.28,3.663,0.0128,366.3,33.97,42.23,0.562,94.98,95.02,85.47,21.72,36,0.31,0.49,33.72,209.32,0.7,0.12,0,0,42.23,67.61,17.2,92.84,48.08,0.66,0.0,71.16,-21.24,-8.27,-36.85,54.41,2001.76,Mountainous,37.13,1190.1,88.8,8,0,49.02,16.83,18.44,32.94,2,0,0,56.22,87.11,83.11,89.84,44.22,6230,0
EV102111,,XUV400,SUV,2022,Envision AESC,LTO,,RWD,165615.9,3.92,Private,BAT-10002111,1129,93.83,42.25,29.38,93.52,3.564,0.012,335.02,27.87,48.21,0.281,98.12,97.62,116.21,6.17,30,0.29,,11.05,600.0,0.05,0.88,0,0,71.31,80.01,63.91,75.04,63.56,0.78,0.08,132.93,30.09,40.59,14.35,6.28,570.4,Mountainous,60.63,687.5,98.75,19,0,60.91,21.52,17.96,18.12,1,1,0,36.34,48.56,79.01,93.2,46.46,8193,0
EV102112,Hyundai,Kona Electric,SUV,2020,Northvolt,NMC,66.77,FWD,204172.8,6.14,Fleet,BAT-10002112,1425,74.08,18.51,69.94,72.66,3.583,0.0078,318.89,10.89,27.81,0.622,95.93,92.96,49.46,25.92,17,0.08,,23.92,224.97,0.74,0.84,1,1,25.29,6.97,17.01,4.25,16.57,0.08,0.71,4.3,0.85,18.0,-13.81,14.56,774.53,Mountainous,30.09,90.2,,27,0,100.0,6.14,13.6,26.96,1,0,1,56.63,63.68,92.48,100.0,19.62,7929,0
EV102113,GM,Chevrolet Bolt,Crossover,2016,BYD Battery,LFP,65.92,FWD,170404.7,9.76,Private,BAT-10002113,1484,88.19,9.41,57.61,89.75,3.548,,290.94,23.01,40.23,0.286,97.15,96.37,58.13,11.81,35,0.57,0.27,27.85,194.74,0.39,0.27,4,1,81.97,45.87,,13.47,50.46,0.94,,43.44,0.52,9.04,-6.51,13.94,1344.91,Mountainous,,140.4,95.09,11,1,83.35,7.12,8.12,32.94,0,2,1,64.28,76.86,87.86,59.7,30.6,7103,0
EV102114,Volvo,XC40 Recharge,Sedan,2022,Northvolt,LFP,123.65,FWD,86244.7,4.19,Fleet,BAT-10002114,700,90.86,64.48,38.96,88.13,3.52,0.0026,256.96,28.37,48.0,0.282,96.26,96.28,112.35,9.14,17,0.42,0.38,23.29,347.31,0.49,0.35,1,2,79.38,99.89,17.09,91.26,95.4,0.79,0.91,63.65,-13.7,0.1,-21.48,63.18,829.22,Flat,50.9,1393.7,90.09,27,1,,19.03,5.49,32.94,2,0,0,59.92,35.05,76.81,83.56,,8963,0
EV102115,Rivian,R1S,Crossover,2016,Northvolt,LFP,147.22,AWD,172979.9,9.46,Private,BAT-10002115,1085,86.41,46.4,33.65,87.43,3.675,0.0116,,3.81,20.97,0.375,95.91,96.11,127.21,13.59,32,0.05,0.7,106.69,86.15,0.84,0.49,1,0,84.92,106.32,67.0,43.33,12.41,0.45,0.14,65.81,7.31,14.37,-9.86,14.52,,Desert,68.41,333.6,94.54,18,1,81.11,4.75,20.49,13.66,0,0,0,24.4,67.5,95.5,92.64,48.85,8606,0
EV102116,Mercedes-Benz,EQE,,2018,Panasonic,LFP,127.33,FWD,159266.3,7.65,Private,BAT-10002116,1887,87.24,19.07,63.23,86.01,3.407,0.0026,320.26,17.38,27.28,0.326,96.49,95.04,111.08,12.76,16,0.22,0.75,83.82,77.71,0.66,0.41,1,0,33.23,10.54,82.45,,40.99,0.13,0.55,16.74,15.27,22.43,3.04,83.1,581.02,Desert,15.09,364.7,96.49,20,1,80.34,,6.99,12.01,1,1,0,,80.69,95.28,93.61,51.36,7721,0
EV102117,Nissan,Leaf,Van,2018,Panasonic,LTO,101.72,AWD,219954.0,7.77,Fleet,BAT-10002117,1441,75.29,21.16,58.09,75.44,3.465,0.0175,252.94,30.58,51.71,0.564,96.4,94.12,76.58,24.71,39,0.21,0.71,104.79,89.7,0.76,0.28,3,0,88.23,,41.92,78.32,46.26,0.43,0.01,16.96,-1.86,7.7,-9.37,63.94,2583.96,Coastal,18.45,1029.1,95.21,2,2,40.59,30.47,29.66,32.94,0,0,1,50.62,,68.8,79.66,37.1,7141,0
EV102118,Lucid,,,2015,CATL,NMC,85.7,AWD,,10.65,Fleet,BAT-10002118,1505,63.24,83.36,25.85,61.65,3.606,0.019,331.75,42.9,54.78,0.858,94.46,93.83,54.2,36.76,11,0.55,0.3,16.71,,0.72,0.41,0,0,22.14,2.51,2.39,,40.38,0.25,0.46,3.0,,-7.14,-23.55,99.89,153.47,Flat,73.23,,84.65,6,0,49.55,41.97,28.1,32.94,2,1,1,62.2,98.74,55.48,91.09,20.41,4230,1
EV102119,Ford,F-150 Lightning,Truck,2020,Envision AESC,LFP,28.42,FWD,183756.1,5.73,Private,BAT-10002119,1462,88.79,62.29,74.96,88.6,3.672,0.0212,337.82,34.17,54.15,0.251,96.67,97.06,25.23,11.21,31,0.32,0.57,20.73,92.69,0.62,0.7,1,1,12.95,33.81,24.43,79.21,69.33,0.93,0.52,29.75,-18.27,-0.58,-31.29,51.49,669.65,Mountainous,22.99,27.1,89.86,9,1,95.1,33.4,31.56,32.94,,2,0,68.11,51.02,64.92,90.95,26.78,8434,0
EV102120,Tata,Tiago EV,Sedan,2016,CATL,NCA,34.61,AWD,102129.0,9.9,Fleet,BAT-10002120,1199,84.39,55.25,,82.49,3.589,0.0142,258.41,9.11,23.53,0.379,97.41,94.14,29.21,15.61,23,0.33,0.54,50.96,61.19,0.09,0.13,1,1,119.68,43.1,29.87,98.98,45.46,0.06,0.63,14.97,-7.49,9.8,-25.27,58.77,714.56,Coastal,37.56,825.0,88.15,3,1,67.95,6.54,23.1,31.02,0,0,0,47.43,77.78,88.15,80.63,42.4,6397,0
EV102121,,R1T,SUV,2021,Guoxuan,NMC,81.05,AWD,146037.5,5.21,Private,BAT-10002121,1588,86.0,49.84,62.55,87.45,3.684,0.0012,257.88,5.75,18.59,0.353,96.39,95.97,69.7,14.0,41,0.27,0.69,,103.01,0.46,0.88,1,0,31.62,79.08,75.47,23.07,,0.6,0.38,67.47,3.9,12.73,-10.02,15.49,1778.84,Desert,47.52,733.6,86.01,16,4,56.38,13.63,12.83,14.69,5,0,1,46.12,55.28,84.04,86.89,46.68,8228,0
EV102122,Ford,F-150 Lightning,Truck,2020,SK On,NMC,,FWD,91670.9,5.8,Private,BAT-10002122,1141,77.98,15.45,81.72,78.11,3.48,0.0095,288.84,20.85,29.13,0.547,95.54,95.4,69.68,22.02,17,0.2,0.57,38.42,146.54,0.61,0.26,1,0,73.57,51.24,44.35,97.24,34.01,0.9,0.74,32.69,0.02,10.2,,97.35,1982.38,Flat,7.75,261.8,91.71,3,,82.0,9.36,18.99,29.11,0,2,0,54.91,57.33,87.44,93.08,42.94,7273,0
EV102123,Kia,EV9,,2018,SK On,LFP,63.01,AWD,,7.59,Private,BAT-10002123,1611,,85.3,44.51,70.58,3.587,0.0017,358.7,30.47,48.97,0.631,95.24,94.34,44.98,28.62,27,0.33,0.62,39.03,164.32,0.72,0.46,0,1,79.31,107.08,34.16,23.83,83.17,0.88,0.58,148.7,-20.51,,-33.05,64.86,399.4,Flat,14.3,1421.2,,24,1,,33.21,7.1,32.94,0,4,0,60.46,82.83,66.16,83.34,28.36,6319,1
EV102124,Rivian,R1T,Crossover,2020,Northvolt,LFP,57.33,RWD,213507.5,6.06,Fleet,BAT-10002124,1959,77.41,93.6,30.77,76.29,3.311,0.0091,321.17,6.3,11.88,0.596,95.14,94.32,44.38,22.59,3,0.14,0.72,37.89,92.4,0.9,0.32,0,0,25.01,120.26,60.51,68.95,4.41,,0.62,141.35,6.83,26.2,-0.87,25.6,1330.08,Coastal,46.95,57.7,91.72,,3,,10.37,19.54,5.05,0,2,0,33.96,76.64,,97.29,57.04,7789,0
EV102125,Honda,Prologue,SUV,2015,BYD Battery,NCA,59.73,RWD,92443.5,,Fleet,BAT-10002125,1336,78.22,36.8,71.4,78.81,3.755,0.0017,383.01,32.79,50.83,0.584,96.79,,46.72,21.78,16,0.32,0.47,27.96,183.45,0.62,0.65,4,0,57.69,121.21,76.59,31.19,88.55,0.68,0.27,115.54,-16.14,-0.28,-34.56,51.5,1173.26,Mountainous,68.84,165.1,95.6,22,0,100.0,29.71,4.01,32.94,0,0,1,62.28,83.65,70.72,76.61,49.7,,0
EV102126,Tata,,Hatchback,2023,Northvolt,NCA,137.4,AWD,101416.4,2.92,Private,BAT-10002126,1065,87.6,78.42,56.45,88.31,3.553,0.001,326.88,36.51,41.96,0.3,96.13,96.72,120.36,12.4,6,0.49,0.3,26.49,421.66,0.33,0.45,0,1,15.51,110.08,85.1,77.74,36.6,0.92,0.56,102.3,18.36,37.45,9.0,18.72,2535.53,,11.88,124.0,87.33,17,2,90.49,10.05,9.13,23.6,0,1,0,47.69,36.75,91.05,77.04,59.1,9372,0
EV102127,,EX30,Van,2018,Panasonic,NMC,107.44,FWD,168493.0,8.07,Fleet,BAT-10002127,979,79.23,26.99,46.17,78.11,3.757,0.0039,315.59,31.08,37.02,0.524,95.53,,85.12,20.77,30,0.15,0.74,,255.58,0.82,0.3,2,0,84.66,125.92,97.25,56.46,54.81,0.86,0.08,73.5,-21.27,-10.78,-28.76,71.4,1911.57,,6.0,370.8,89.08,11,0,92.71,13.15,5.79,32.94,0,1,0,50.68,53.5,88.47,92.04,58.12,,0
EV102128,Audi,Q4 e-tron,Hatchback,2022,Guoxuan,LFP,77.34,RWD,321781.2,4.53,,BAT-10002128,2129,83.01,46.34,33.11,80.9,3.267,0.0104,274.43,45.41,62.63,0.535,95.9,95.2,64.2,16.99,36,0.15,0.84,49.88,84.43,0.07,0.36,1,0,77.47,47.58,59.49,41.03,45.68,0.79,0.38,,38.7,51.55,,29.91,1517.38,Mountainous,45.76,1175.5,83.19,24,2,47.21,48.84,17.75,23.93,0,0,0,36.52,68.33,55.91,94.84,34.2,7509,0
EV102129,Audi,,Van,2024,Northvolt,LTO,31.24,FWD,154936.4,2.58,Private,BAT-10002129,1492,92.03,45.07,23.92,90.67,3.625,0.0012,304.5,35.89,55.51,0.392,96.38,95.83,28.75,7.97,27,0.44,0.42,42.74,40.98,0.34,0.81,0,0,49.77,100.38,89.32,57.74,71.6,0.13,0.2,67.71,26.63,44.4,15.64,64.92,1105.99,Hilly,0.2,612.2,97.01,5,1,72.18,29.02,5.0,28.88,0,2,0,38.33,42.46,,94.27,57.16,10285,0
EV102130,Tesla,Model Y,Sedan,2023,CATL,NMC,132.46,RWD,99896.7,3.03,Private,BAT-10002130,815,94.22,24.89,65.75,91.28,3.748,0.0382,341.07,26.94,38.06,0.224,97.61,95.96,124.8,5.78,28,0.3,0.47,63.29,180.3,0.71,0.85,1,0,112.0,57.39,52.41,18.92,,0.8,0.33,55.51,-7.67,3.59,-26.28,53.5,602.61,Coastal,,1357.9,87.85,13,0,47.35,9.07,50.18,32.94,0,2,0,52.95,28.99,92.65,94.41,41.17,,0
EV102131,Rivian,R1S,Van,2019,Northvolt,NMC,132.51,RWD,94611.6,7.33,Private,BAT-10002131,931,81.05,43.07,37.65,82.52,3.62,0.0183,282.36,26.75,33.77,0.38,96.27,94.82,,18.95,2,0.44,0.51,58.63,141.44,0.39,0.18,2,0,102.36,6.46,14.96,92.66,,0.7,,4.86,30.11,37.85,20.5,14.51,891.01,Desert,79.87,755.5,87.66,8,2,63.86,12.61,31.66,3.66,0,2,0,31.33,53.53,86.5,78.98,30.47,9500,0
EV102132,Renault,Megane E-Tech,Truck,2015,Panasonic,LMO,140.65,FWD,215021.9,11.19,Private,BAT-10002132,1459,87.69,77.35,62.79,88.05,3.583,0.0006,,25.22,42.31,0.346,96.07,96.25,123.34,12.31,37,0.53,0.25,20.63,453.76,0.17,0.52,2,1,62.6,115.77,96.76,60.08,26.84,0.92,0.59,205.3,-2.72,8.28,-20.97,85.04,682.88,Coastal,78.57,277.2,96.13,25,2,76.05,19.18,8.18,32.94,1,1,1,58.53,79.79,81.53,65.41,75.72,7600,0
EV102133,Volvo,XC40 Recharge,Sedan,2021,CATL,NMC,28.85,FWD,301401.7,5.41,Private,BAT-10002133,2669,78.23,26.68,63.24,76.74,3.711,0.0072,263.48,21.93,31.78,0.572,96.29,96.31,22.57,21.77,26,0.83,0.15,19.49,103.17,0.81,0.47,1,0,17.78,90.05,4.44,32.51,96.77,0.55,0.62,60.11,-4.81,10.42,-23.23,,2252.89,Coastal,20.18,959.6,93.2,9,0,64.84,2.21,13.26,32.94,0,1,0,60.5,83.76,100.0,74.15,16.26,5645,0
EV102134,BYD,BE 6,Van,2018,Panasonic,NMC,103.71,RWD,190566.7,8.25,Private,BAT-10002134,1664,73.48,83.11,51.73,74.24,3.637,0.0009,287.32,39.17,,0.608,95.25,94.57,76.21,26.52,8,,0.32,25.34,,0.82,0.79,1,0,52.66,73.21,34.71,21.01,40.1,0.16,0.35,62.48,-6.76,-0.77,-23.34,55.33,1226.64,Desert,54.7,277.6,87.79,29,1,78.59,24.51,5.42,32.94,0,,0,60.31,75.05,74.28,85.42,27.45,,0
EV102135,Audi,Q4 e-tron,Van,2017,Envision AESC,NCA,92.43,AWD,228379.2,9.02,Private,BAT-10002135,2088,68.1,56.77,51.06,69.03,3.529,0.0037,307.02,10.37,,0.659,94.36,93.21,62.94,31.9,39,0.27,0.68,,245.45,0.18,0.74,1,0,12.63,108.47,43.49,87.59,96.68,0.19,0.82,117.63,11.78,24.64,-4.96,50.38,1395.36,Hilly,27.46,1189.1,88.03,12,0,51.5,12.81,5.29,12.58,0,3,1,49.02,93.38,86.69,91.77,38.7,5350,0
EV102136,BMW,iX,Truck,2023,CATL,LTO,44.24,FWD,108840.0,2.87,Fleet,BAT-10002136,910,89.04,17.39,54.57,88.3,3.669,0.0197,370.57,38.37,54.96,0.309,96.62,96.06,39.39,10.96,30,0.26,0.68,51.6,64.87,0.0,0.6,1,1,111.76,75.03,19.12,12.79,31.41,0.3,0.77,64.91,40.21,51.27,33.11,95.8,424.65,Flat,9.59,1019.8,86.73,2,0,62.08,33.16,26.6,14.75,0,1,0,41.32,39.47,66.04,81.98,21.07,8957,0
EV102137,Rivian,,Truck,,,LFP,113.26,RWD,190664.7,10.27,Private,BAT-10002137,1657,73.01,71.85,68.95,72.86,3.688,0.0009,276.6,33.01,51.41,0.587,95.22,94.01,82.69,26.99,41,0.55,0.21,19.39,460.32,0.9,0.73,0,0,95.03,21.33,55.49,10.63,49.92,0.03,0.36,28.65,15.54,32.39,6.76,57.16,1691.98,Hilly,26.52,573.1,89.93,17,0,79.85,24.14,5.1,32.94,4,1,0,70.84,87.8,76.23,,21.3,6444,0
EV102138,Hyundai,Kona Electric,Truck,2021,Northvolt,NMC,145.42,AWD,151157.4,,Fleet,BAT-10002138,938,85.77,27.14,20.59,88.35,3.825,0.0024,348.08,35.11,,0.323,96.69,95.51,124.73,14.23,13,0.1,0.7,21.07,,0.09,0.12,2,1,19.15,104.19,76.61,98.19,46.39,0.38,0.21,101.08,23.12,42.01,18.92,16.5,83.74,Coastal,47.12,,96.33,6,1,58.07,11.05,7.32,19.5,2,2,1,43.17,39.94,89.33,89.81,48.03,9186,0
EV102139,Honda,e:N1,Truck,2015,BYD Battery,LTO,90.44,AWD,376449.0,10.44,Fleet,BAT-10002139,2977,74.44,55.37,38.62,74.52,3.222,0.0084,231.98,35.09,40.89,0.657,95.24,94.41,67.32,25.56,3,0.33,0.46,17.7,413.26,,0.19,0,0,41.35,,2.29,87.81,52.75,0.85,0.25,9.29,-5.16,-0.15,-17.3,55.78,2119.81,Hilly,28.43,359.2,87.41,23,1,72.66,10.06,16.56,32.94,2,0,1,44.78,100.0,93.41,87.33,28.69,6176,0
EV102140,Volvo,XC40 Recharge,Van,2016,SK On,LFP,50.39,AWD,259133.2,10.13,Private,BAT-10002140,2066,76.95,42.88,41.11,78.3,3.593,0.0084,251.51,26.0,41.43,0.507,96.43,95.72,38.78,23.05,26,0.29,0.46,35.56,71.33,0.36,0.99,2,1,14.01,125.9,7.5,32.02,14.1,0.82,0.94,,1.4,12.08,-3.47,32.45,2335.43,Desert,1.53,792.6,92.66,24,3,59.83,7.5,,32.94,1,1,0,54.56,95.17,96.99,82.57,22.85,6129,0
EV102141,Mercedes-Benz,,Hatchback,2024,Envision AESC,,62.85,AWD,166749.7,2.17,Private,BAT-10002141,1105,96.6,12.22,49.48,95.21,3.49,0.0253,296.65,10.68,31.72,0.238,96.79,96.44,,3.4,14,0.23,0.64,22.55,272.02,0.84,0.36,1,0,48.65,81.2,95.18,15.93,80.47,0.74,0.2,125.61,40.8,58.96,33.44,18.83,2066.16,Hilly,14.13,277.6,75.62,10,0,94.98,12.21,36.57,0.0,0,0,1,22.9,25.73,86.21,86.67,52.08,11488,0
EV102142,Renault,Zoe,Hatchback,2020,Panasonic,NMC,126.05,FWD,92549.1,6.05,Private,BAT-10002142,1327,85.7,83.73,32.12,89.05,3.7,0.0386,358.9,48.92,54.45,0.349,95.76,95.97,108.02,14.3,31,0.03,0.76,10.08,600.0,0.34,0.42,2,0,75.25,94.2,78.71,52.17,28.4,0.02,0.19,86.11,-17.08,-2.27,-31.62,33.51,1371.34,Flat,15.63,324.5,88.06,22,1,85.02,27.45,56.01,32.94,0,1,1,43.36,57.12,,91.83,49.92,8501,0
EV102143,MG,Comet EV,Hatchback,2024,SK On,LTO,101.68,AWD,109410.3,1.67,Private,BAT-10002143,789,89.8,71.77,20.6,88.12,3.413,0.0172,310.58,40.19,54.81,0.305,96.83,,91.31,10.2,20,0.19,,56.56,105.27,0.82,0.07,1,0,33.47,4.54,25.67,,40.02,0.15,0.4,6.62,43.21,57.15,27.01,86.98,1303.86,Hilly,,1070.7,71.77,22,3,54.43,,30.12,11.6,1,1,2,,31.35,58.59,93.64,32.56,10744,0
EV102144,Kia,EV6,Hatchback,2019,SK On,LFP,115.37,AWD,124762.9,6.89,Fleet,BAT-10002144,,96.71,65.46,36.22,97.63,3.291,0.0046,319.23,37.9,43.92,0.274,97.6,97.16,111.57,3.29,3,0.27,0.73,80.11,88.33,0.44,0.72,0,1,52.39,98.04,40.27,59.58,,0.23,0.34,109.31,-23.16,-17.88,-36.42,8.52,1865.31,Desert,36.77,607.9,89.88,13,3,,23.55,12.5,32.94,1,2,0,,51.4,81.28,89.14,40.01,8595,0
EV102145,Tata,Nexon EV,Truck,2021,CATL,LFP,90.69,FWD,48240.6,5.15,Fleet,BAT-10002145,513,90.35,82.96,33.02,90.35,3.83,0.0019,,34.47,43.09,0.261,96.88,96.85,81.94,9.65,23,0.18,0.6,21.3,318.94,0.58,0.41,1,0,52.93,52.11,53.91,10.56,30.42,0.37,0.23,51.46,-21.98,-7.09,-35.65,44.14,833.3,Hilly,28.02,1296.7,88.89,5,3,41.15,18.32,9.54,32.94,0,3,1,40.72,40.05,78.87,93.77,33.41,9623,0
EV102146,,XC40 Recharge,Van,2019,Panasonic,NCA,57.9,RWD,256432.5,6.65,Private,BAT-10002146,1607,70.66,84.68,30.04,71.8,3.55,0.033,351.45,31.84,45.96,0.681,95.26,94.74,40.91,29.34,4,0.74,0.13,81.42,63.46,,0.4,2,0,96.96,81.71,41.87,2.4,15.15,0.48,0.3,50.76,37.78,,33.56,69.91,2000.72,Hilly,90.14,572.6,92.63,30,1,,21.25,48.46,8.18,2,1,0,50.94,72.33,80.7,70.06,34.22,7171,0
EV102147,Volkswagen,ID.4,Van,2021,BYD Battery,NCA,129.54,,52825.5,4.55,Private,BAT-10002147,820,94.63,59.84,22.03,96.13,3.285,0.0151,272.66,35.35,44.35,0.188,98.36,95.91,122.58,5.37,39,0.17,0.82,39.96,212.31,0.34,0.65,2,1,67.67,105.44,66.79,44.92,63.21,0.42,0.06,84.07,37.42,51.37,21.23,32.44,1503.91,Desert,14.53,424.5,85.64,1,2,66.64,23.25,25.63,6.93,0,1,2,21.7,32.4,76.63,91.8,44.01,9999,0
EV102148,BMW,i4,Sedan,2021,Guoxuan,LMO,93.5,RWD,169902.6,5.19,,BAT-10002148,1283,83.24,2.88,37.62,84.31,3.663,0.0051,347.98,34.23,,0.481,95.58,95.1,77.83,16.76,7,0.24,0.53,27.06,315.44,0.81,0.73,0,,92.15,107.86,35.57,17.16,27.8,0.88,0.41,89.85,-24.85,-15.2,-39.34,73.85,575.41,Hilly,80.45,916.1,94.46,18,0,63.22,45.17,8.73,32.94,2,3,0,56.87,49.98,58.85,94.71,36.46,8401,0
EV102149,Kia,EV6,Sedan,2015,Envision AESC,LFP,62.49,FWD,,10.61,Fleet,BAT-10002149,1521,72.78,14.91,59.59,72.19,3.477,0.0048,305.98,28.82,45.14,0.512,95.21,94.47,45.48,27.22,15,0.02,0.8,32.51,153.39,0.84,0.73,0,1,47.71,102.27,27.16,54.95,80.08,0.31,0.58,61.46,,47.47,35.21,31.41,2419.72,Mountainous,45.35,1344.1,91.99,27,0,48.36,17.1,9.39,3.92,2,2,1,38.4,85.77,82.28,99.59,27.68,6675,0
EV102150,Honda,e:N1,Hatchback,,CATL,LTO,58.93,RWD,226893.7,10.62,Fleet,BAT-10002150,1363,66.69,25.59,46.05,66.22,3.712,0.0233,300.67,52.29,62.35,0.791,95.38,92.7,39.3,33.31,,0.39,0.5,16.2,179.19,0.74,0.02,1,0,109.58,54.03,,12.82,46.29,0.08,0.94,66.55,2.37,20.21,-2.33,80.89,1070.79,Desert,85.85,1299.7,84.05,27,0,51.59,59.83,,32.94,1,2,2,66.65,88.34,42.93,79.08,32.43,4762,1
EV102151,Ford,F-150 Lightning,SUV,2016,SK On,LFP,102.73,AWD,,10.0,Private,BAT-10002151,,78.49,57.32,38.17,76.74,,0.036,256.06,35.5,57.36,0.536,,94.34,80.63,21.51,17,0.16,0.75,22.97,429.6,0.29,0.95,2,1,23.13,77.33,3.84,20.56,36.58,0.29,0.78,35.5,43.45,48.97,40.4,51.49,1342.22,Coastal,56.12,749.8,84.21,20,0,74.91,49.14,47.18,13.91,0,1,0,33.71,78.47,52.81,90.12,21.45,8131,0
EV102152,Rivian,R1S,Hatchback,2015,Panasonic,NMC,137.38,FWD,152875.2,10.56,Private,BAT-10002152,1386,60.66,63.23,52.11,61.17,3.418,0.0121,256.35,3.28,12.74,0.767,93.8,,83.33,39.34,,0.51,0.26,29.6,235.05,0.32,0.99,0,0,80.02,65.48,51.33,59.6,82.35,0.06,0.1,33.32,-1.34,5.12,-5.3,66.67,2360.31,Mountainous,77.69,876.2,84.24,13,0,,17.29,16.42,14.08,1,0,0,54.15,91.19,82.6,100.0,40.76,5006,0
EV102153,Hyundai,Kona Electric,Sedan,2024,Envision AESC,NCA,,RWD,81093.7,2.43,Private,BAT-10002153,577,90.33,17.71,67.06,89.7,3.403,0.0273,343.7,32.38,41.47,0.28,97.44,96.02,118.88,9.67,20,0.51,0.31,21.82,400.62,,0.12,2,0,93.46,133.13,37.44,13.78,18.92,0.47,0.19,115.96,34.64,51.87,25.03,63.14,2029.2,Coastal,81.22,1177.5,88.9,5,0,56.5,17.79,36.29,6.83,3,1,0,35.85,24.35,81.95,73.41,45.29,10204,0
EV102154,Lucid,Air,Sedan,2024,CATL,LFP,86.17,AWD,114478.1,1.46,Private,BAT-10002154,745,95.13,61.82,48.47,96.02,3.546,0.0019,329.78,18.22,32.27,0.168,98.21,98.35,81.97,,15,,0.73,49.85,88.36,0.52,0.24,1,0,66.57,96.49,82.19,84.67,88.67,0.2,0.25,46.34,45.08,56.04,,13.12,14.13,Mountainous,16.36,1002.3,84.03,24,2,51.17,9.52,7.31,0.0,0,1,0,15.38,19.23,92.54,86.18,49.76,10940,0
